C:\Users\Mikail Achmad\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.12_qbz5n2kfra8p0\LocalCache\local-packages\Python312\site-packages\requests\__init__.py:113: RequestsDependencyWarning: urllib3 (2.6.3) or chardet (7.6.0)/charset_normalizer (3.4.4) doesn't match a supported version!
  warnings.warn(
[INIT].... \u2192 Crawl4AI 0.9.3 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=17&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.18s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=17&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.09s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=18&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.70s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=18&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.09s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=18&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.06s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=18&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.87s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=19&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.75s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=19&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.10s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=19&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.05s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=19&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.92s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=20&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.55s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=20&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.09s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=20&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.05s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=20&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.71s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=21&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.54s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=21&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.10s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=21&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.05s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=21&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.70s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=22&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.51s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=22&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.10s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=22&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.06s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=22&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.68s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=23&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.51s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=23&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.09s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=23&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.05s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=23&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.67s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=24&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.59s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=24&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.23s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=24&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.05s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=24&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.88s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=25&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.57s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=25&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.10s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=25&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.05s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=25&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.74s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=26&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.01s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=26&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.16s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=26&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.10s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=26&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.29s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=27&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.27s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=27&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.19s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=27&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.08s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=27&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.57s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=28&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.74s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=28&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.16s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=28&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=28&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.00s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=29&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.91s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=29&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.10s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=29&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.05s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=29&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.08s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=30&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.53s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=30&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.10s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=30&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.15s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=30&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.80s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=31&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.56s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=31&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.13s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=31&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.06s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=31&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.78s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=32&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.68s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=32&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.11s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=32&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.05s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=32&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.86s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=33&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.88s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=33&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.12s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=33&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.05s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=33&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.08s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=34&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.86s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=34&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.17s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=34&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=34&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.12s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=35&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.95s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=35&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.14s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=35&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=35&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.19s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=36&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.88s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=36&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.14s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=36&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=36&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.11s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=37&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.79s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=37&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.16s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=37&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.23s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=37&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.20s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=38&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.79s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=38&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.17s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=38&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=38&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.06s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=39&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.46s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=39&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.14s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=39&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.08s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=39&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.71s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=40&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.65s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=40&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.16s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=40&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=40&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.91s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=41&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.74s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=41&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.14s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=41&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=41&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.98s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=42&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.55s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=42&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.15s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=42&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.09s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=42&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.81s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=43&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.47s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=43&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.13s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=43&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.06s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=43&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.68s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=44&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.58s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=44&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.12s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=44&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.21s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=44&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.94s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=45&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.68s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=45&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.22s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=45&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.10s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=45&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.03s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=46&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.55s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=46&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.11s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=46&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.05s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=46&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.72s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=47&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.58s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=47&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.12s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=47&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=47&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.80s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=48&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.75s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=48&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.20s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=48&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.11s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=48&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.09s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=49&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.80s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=49&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.19s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=49&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.10s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=49&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 3.11s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...age=50&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.68s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...age=50&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.16s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...age=50&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...age=50&start_date=2024-01-01&end_date=2024-12-31  | \u2713 | \u23f1: 2.94s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...page=1&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.78s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...page=1&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.17s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...page=1&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.28s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...page=1&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 3.27s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...page=2&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.74s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...page=2&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.17s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...page=2&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...page=2&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 3.01s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...page=3&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.40s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...page=3&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.17s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...page=3&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...page=3&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.67s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...page=4&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.66s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...page=4&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.13s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...page=4&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.06s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...page=4&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.88s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...page=5&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.57s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...page=5&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.14s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...page=5&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...page=5&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.80s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...page=6&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.44s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...page=6&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.14s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...page=6&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...page=6&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.66s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...page=7&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.62s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...page=7&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.16s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...page=7&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.08s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...page=7&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.88s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...page=8&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.55s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...page=8&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.25s 
[EXTRACT]. \u25a0 https://search.kompas.com/search?q=pembangkit+li...page=8&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.07s 
[COMPLETE] \u25cf https://search.kompas.com/search?q=pembangkit+li...page=8&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.89s 
[FETCH]... \u2193 https://search.kompas.com/search?q=pembangkit+li...page=9&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 2.44s 
[SCRAPE].. \u25c6 https://search.kompas.com/search?q=pembangkit+li...page=9&start_date=2023-01-01&end_date=2023-12-31  | \u2713 | \u23f1: 0.12s 
